name,cases,date,day,diff
Belgium,1,2020-02-25,-10,1
Belgium,1,2020-02-26,-9,1
Belgium,1,2020-02-27,-8,1
Belgium,1,2020-02-28,-7,1
Belgium,1,2020-02-29,-6,1
Belgium,2,2020-03-01,-5,2
Belgium,8,2020-03-02,-4,4
Belgium,8,2020-03-03,-3,1
Belgium,23,2020-03-04,-2,2.875
Belgium,50,2020-03-05,-1,2.1739130434782608
Belgium,109,2020-03-06,0,2.18
Belgium,169,2020-03-07,1,1.5504587155963303
Belgium,200,2020-03-08,2,1.183431952662722
Belgium,239,2020-03-09,3,1.195
Belgium,267,2020-03-10,4,1.1171548117154813
Belgium,314,2020-03-11,5,1.1760299625468165
Belgium,314,2020-03-12,6,1
Belgium,399,2020-03-13,7,1.2707006369426752
Belgium,689,2020-03-14,8,1.7268170426065164
Belgium,689,2020-03-15,9,1
Belgium,1085,2020-03-16,10,1.5747460087082727
Belgium,1243,2020-03-17,11,1.1456221198156682
Belgium,1486,2020-03-18,12,1.1954947707160097
Belgium,1795,2020-03-19,13,1.2079407806191118
Belgium,1795,2020-03-20,14,1
Belgium,2815,2020-03-21,15,1.5682451253481895
Belgium,3401,2020-03-22,16,1.208170515097691
Belgium,3743,2020-03-23,17,1.100558659217877
Belgium,3743,2020-03-24,18,1
Belgium,4937,2020-03-25,19,1.3189954581886187
Belgium,6235,2020-03-26,20,1.2629127000202551
Belgium,7284,2020-03-27,21,1.168243785084202
Belgium,9134,2020-03-28,22,1.2539813289401427
Bolivia,0,2020-02-06,-53,NA
Bolivia,0,2020-02-07,-52,NaN
Bolivia,0,2020-02-08,-51,NaN
Bolivia,0,2020-02-09,-50,NaN
Bolivia,0,2020-02-10,-49,NaN
Bolivia,0,2020-02-11,-48,NaN
Bolivia,0,2020-02-12,-47,NaN
Bolivia,0,2020-02-13,-46,NaN
Bolivia,0,2020-02-14,-45,NaN
Bolivia,0,2020-02-15,-44,NaN
Bolivia,0,2020-02-16,-43,NaN
Bolivia,0,2020-02-17,-42,NaN
Bolivia,0,2020-02-18,-41,NaN
Bolivia,0,2020-02-19,-40,NaN
Bolivia,0,2020-02-20,-39,NaN
Bolivia,0,2020-02-21,-38,NaN
Bolivia,0,2020-02-22,-37,NaN
Bolivia,0,2020-02-23,-36,NaN
Bolivia,0,2020-02-24,-35,NaN
Bolivia,0,2020-02-25,-34,NaN
Bolivia,0,2020-02-26,-33,NaN
Bolivia,0,2020-02-27,-32,NaN
Bolivia,0,2020-02-28,-31,NaN
Bolivia,0,2020-02-29,-30,NaN
Bolivia,0,2020-03-01,-29,NaN
Bolivia,0,2020-03-02,-28,NaN
Bolivia,0,2020-03-03,-27,NaN
Bolivia,0,2020-03-04,-26,NaN
Bolivia,0,2020-03-05,-25,NaN
Bolivia,0,2020-03-06,-24,NaN
Bolivia,0,2020-03-07,-23,NaN
Bolivia,0,2020-03-08,-22,NaN
Bolivia,0,2020-03-09,-21,NaN
Bolivia,0,2020-03-10,-20,NaN
Bolivia,0,2020-03-11,-19,NaN
Bolivia,0,2020-03-12,-18,NaN
Bolivia,0,2020-03-13,-17,NaN
Bolivia,0,2020-03-14,-16,NaN
Bolivia,10,2020-03-15,-15,Inf
Bolivia,10,2020-03-16,-14,1
Bolivia,11,2020-03-17,-13,1.1
Bolivia,12,2020-03-18,-12,1.0909090909090908
Bolivia,15,2020-03-19,-11,1.25
Bolivia,15,2020-03-20,-10,1
Bolivia,19,2020-03-21,-9,1.2666666666666666
Bolivia,20,2020-03-22,-8,1.0526315789473684
Bolivia,27,2020-03-23,-7,1.35
Bolivia,28,2020-03-24,-6,1.037037037037037
Bolivia,32,2020-03-25,-5,1.1428571428571428
Bolivia,39,2020-03-26,-4,1.21875
Bolivia,61,2020-03-27,-3,1.564102564102564
Bolivia,74,2020-03-28,-2,1.2131147540983607
Bosnia,0,2020-02-06,-46,NA
Bosnia,0,2020-02-07,-45,NaN
Bosnia,0,2020-02-08,-44,NaN
Bosnia,0,2020-02-09,-43,NaN
Bosnia,0,2020-02-10,-42,NaN
Bosnia,0,2020-02-11,-41,NaN
Bosnia,0,2020-02-12,-40,NaN
Bosnia,0,2020-02-13,-39,NaN
Bosnia,0,2020-02-14,-38,NaN
Bosnia,0,2020-02-15,-37,NaN
Bosnia,0,2020-02-16,-36,NaN
Bosnia,0,2020-02-17,-35,NaN
Bosnia,0,2020-02-18,-34,NaN
Bosnia,0,2020-02-19,-33,NaN
Bosnia,0,2020-02-20,-32,NaN
Bosnia,0,2020-02-21,-31,NaN
Bosnia,0,2020-02-22,-30,NaN
Bosnia,0,2020-02-23,-29,NaN
Bosnia,0,2020-02-24,-28,NaN
Bosnia,0,2020-02-25,-27,NaN
Bosnia,0,2020-02-26,-26,NaN
Bosnia,0,2020-02-27,-25,NaN
Bosnia,0,2020-02-28,-24,NaN
Bosnia,0,2020-02-29,-23,NaN
Bosnia,0,2020-03-01,-22,NaN
Bosnia,0,2020-03-02,-21,NaN
Bosnia,0,2020-03-03,-20,NaN
Bosnia,0,2020-03-04,-19,NaN
Bosnia,2,2020-03-05,-18,Inf
Bosnia,2,2020-03-06,-17,1
Bosnia,2,2020-03-07,-16,1
Bosnia,2,2020-03-08,-15,1
Bosnia,2,2020-03-09,-14,1
Bosnia,2,2020-03-10,-13,1
Bosnia,7,2020-03-11,-12,3.5
Bosnia,11,2020-03-12,-11,1.5714285714285714
Bosnia,11,2020-03-13,-10,1
Bosnia,11,2020-03-14,-9,1
Bosnia,21,2020-03-15,-8,1.9090909090909092
Bosnia,24,2020-03-16,-7,1.1428571428571428
Bosnia,26,2020-03-17,-6,1.0833333333333333
Bosnia,34,2020-03-18,-5,1.3076923076923077
Bosnia,36,2020-03-19,-4,1.0588235294117647
Bosnia,69,2020-03-20,-3,1.9166666666666667
Bosnia,90,2020-03-21,-2,1.3043478260869565
Bosnia,94,2020-03-22,-1,1.0444444444444445
Bosnia,130,2020-03-23,0,1.3829787234042554
Bosnia,137,2020-03-24,1,1.0538461538461539
Bosnia,168,2020-03-25,2,1.2262773722627738
Bosnia,185,2020-03-26,3,1.1011904761904763
Bosnia,192,2020-03-27,4,1.037837837837838
Bosnia,265,2020-03-28,5,1.3802083333333333
Brazil,0,2020-02-06,-38,NA
Brazil,0,2020-02-07,-37,NaN
Brazil,0,2020-02-08,-36,NaN
Brazil,0,2020-02-09,-35,NaN
Brazil,0,2020-02-10,-34,NaN
Brazil,0,2020-02-11,-33,NaN
Brazil,0,2020-02-12,-32,NaN
Brazil,0,2020-02-13,-31,NaN
Brazil,0,2020-02-14,-30,NaN
Brazil,0,2020-02-15,-29,NaN
Brazil,0,2020-02-16,-28,NaN
Brazil,0,2020-02-17,-27,NaN
Brazil,0,2020-02-18,-26,NaN
Brazil,0,2020-02-19,-25,NaN
Brazil,0,2020-02-20,-24,NaN
Brazil,0,2020-02-21,-23,NaN
Brazil,0,2020-02-22,-22,NaN
Brazil,0,2020-02-23,-21,NaN
Brazil,0,2020-02-24,-20,NaN
Brazil,0,2020-02-25,-19,NaN
Brazil,1,2020-02-26,-18,Inf
Brazil,1,2020-02-27,-17,1
Brazil,1,2020-02-28,-16,1
Brazil,1,2020-02-29,-15,1
Brazil,2,2020-03-01,-14,2
Brazil,2,2020-03-02,-13,1
Brazil,2,2020-03-03,-12,1
Brazil,4,2020-03-04,-11,2
Brazil,8,2020-03-05,-10,2
Brazil,13,2020-03-06,-9,1.625
Brazil,17,2020-03-07,-8,1.3076923076923077
Brazil,25,2020-03-08,-7,1.4705882352941178
Brazil,25,2020-03-09,-6,1
Brazil,34,2020-03-10,-5,1.36
Brazil,52,2020-03-11,-4,1.5294117647058822
Brazil,52,2020-03-12,-3,1
Brazil,76,2020-03-13,-2,1.4615384615384615
Brazil,76,2020-03-14,-1,1
Brazil,121,2020-03-15,0,1.5921052631578947
Brazil,234,2020-03-16,1,1.9338842975206612
Brazil,329,2020-03-17,2,1.4059829059829059
Brazil,509,2020-03-18,3,1.547112462006079
Brazil,635,2020-03-19,4,1.2475442043222005
Brazil,904,2020-03-20,5,1.4236220472440946
Brazil,1128,2020-03-21,6,1.247787610619469
Brazil,1546,2020-03-22,7,1.3705673758865249
Brazil,1891,2020-03-23,8,1.2231565329883571
Brazil,2201,2020-03-24,9,1.1639344262295082
Brazil,2433,2020-03-25,10,1.105406633348478
Brazil,2915,2020-03-26,11,1.1981093300452117
Brazil,2915,2020-03-27,12,1
Brazil,3904,2020-03-28,13,1.339279588336192
Brunei,0,2020-02-06,-48,NA
Brunei,0,2020-02-07,-47,NaN
Brunei,0,2020-02-08,-46,NaN
Brunei,0,2020-02-09,-45,NaN
Brunei,0,2020-02-10,-44,NaN
Brunei,0,2020-02-11,-43,NaN
Brunei,0,2020-02-12,-42,NaN
Brunei,0,2020-02-13,-41,NaN
Brunei,0,2020-02-14,-40,NaN
Brunei,0,2020-02-15,-39,NaN
Brunei,0,2020-02-16,-38,NaN
Brunei,0,2020-02-17,-37,NaN
Brunei,0,2020-02-18,-36,NaN
Brunei,0,2020-02-19,-35,NaN
Brunei,0,2020-02-20,-34,NaN
Brunei,0,2020-02-21,-33,NaN
Brunei,0,2020-02-22,-32,NaN
Brunei,0,2020-02-23,-31,NaN
Brunei,0,2020-02-24,-30,NaN
Brunei,0,2020-02-25,-29,NaN
Brunei,0,2020-02-26,-28,NaN
Brunei,0,2020-02-27,-27,NaN
Brunei,0,2020-02-28,-26,NaN
Brunei,0,2020-02-29,-25,NaN
Brunei,0,2020-03-01,-24,NaN
Brunei,0,2020-03-02,-23,NaN
Brunei,0,2020-03-03,-22,NaN
Brunei,0,2020-03-04,-21,NaN
Brunei,0,2020-03-05,-20,NaN
Brunei,0,2020-03-06,-19,NaN
Brunei,0,2020-03-07,-18,NaN
Brunei,0,2020-03-08,-17,NaN
Brunei,0,2020-03-09,-16,NaN
Brunei,0,2020-03-10,-15,NaN
Brunei,0,2020-03-11,-14,NaN
Brunei,0,2020-03-12,-13,NaN
Brunei,0,2020-03-13,-12,NaN
Brunei,0,2020-03-14,-11,NaN
Brunei,0,2020-03-15,-10,NaN
Brunei,50,2020-03-16,-9,Inf
Brunei,54,2020-03-17,-8,1.08
Brunei,56,2020-03-18,-7,1.037037037037037
Brunei,68,2020-03-19,-6,1.2142857142857142
Brunei,73,2020-03-20,-5,1.0735294117647058
Brunei,78,2020-03-21,-4,1.0684931506849316
Brunei,88,2020-03-22,-3,1.1282051282051282
Brunei,91,2020-03-23,-2,1.0340909090909092
Brunei,91,2020-03-24,-1,1
Brunei,109,2020-03-25,0,1.1978021978021978
Brunei,109,2020-03-26,1,1
Brunei,114,2020-03-27,2,1.0458715596330275
Brunei,120,2020-03-28,3,1.0526315789473684
Bulgaria,0,2020-02-06,-43,NA
Bulgaria,0,2020-02-07,-42,NaN
Bulgaria,0,2020-02-08,-41,NaN
Bulgaria,0,2020-02-09,-40,NaN
Bulgaria,0,2020-02-10,-39,NaN
Bulgaria,0,2020-02-11,-38,NaN
Bulgaria,0,2020-02-12,-37,NaN
Bulgaria,0,2020-02-13,-36,NaN
Bulgaria,0,2020-02-14,-35,NaN
Bulgaria,0,2020-02-15,-34,NaN
Bulgaria,0,2020-02-16,-33,NaN
Bulgaria,0,2020-02-17,-32,NaN
Bulgaria,0,2020-02-18,-31,NaN
Bulgaria,0,2020-02-19,-30,NaN
Bulgaria,0,2020-02-20,-29,NaN
Bulgaria,0,2020-02-21,-28,NaN
Bulgaria,0,2020-02-22,-27,NaN
Bulgaria,0,2020-02-23,-26,NaN
Bulgaria,0,2020-02-24,-25,NaN
Bulgaria,0,2020-02-25,-24,NaN
Bulgaria,0,2020-02-26,-23,NaN
Bulgaria,0,2020-02-27,-22,NaN
Bulgaria,0,2020-02-28,-21,NaN
Bulgaria,0,2020-02-29,-20,NaN
Bulgaria,0,2020-03-01,-19,NaN
Bulgaria,0,2020-03-02,-18,NaN
Bulgaria,0,2020-03-03,-17,NaN
Bulgaria,0,2020-03-04,-16,NaN
Bulgaria,0,2020-03-05,-15,NaN
Bulgaria,0,2020-03-06,-14,NaN
Bulgaria,0,2020-03-07,-13,NaN
Bulgaria,4,2020-03-08,-12,Inf
Bulgaria,4,2020-03-09,-11,1
Bulgaria,4,2020-03-10,-10,1
Bulgaria,7,2020-03-11,-9,1.75
Bulgaria,7,2020-03-12,-8,1
Bulgaria,23,2020-03-13,-7,3.2857142857142856
Bulgaria,23,2020-03-14,-6,1
Bulgaria,41,2020-03-15,-5,1.7826086956521738
Bulgaria,51,2020-03-16,-4,1.2439024390243902
Bulgaria,67,2020-03-17,-3,1.3137254901960784
Bulgaria,81,2020-03-18,-2,1.208955223880597
Bulgaria,94,2020-03-19,-1,1.1604938271604939
Bulgaria,112,2020-03-20,0,1.1914893617021276
Bulgaria,142,2020-03-21,1,1.2678571428571428
Bulgaria,171,2020-03-22,2,1.204225352112676
Bulgaria,201,2020-03-23,3,1.1754385964912282
Bulgaria,201,2020-03-24,4,1
Bulgaria,220,2020-03-25,5,1.0945273631840795
Bulgaria,220,2020-03-26,6,1
Bulgaria,276,2020-03-27,7,1.2545454545454546
Bulgaria,313,2020-03-28,8,1.1340579710144927
Burkina Faso,0,2020-02-06,-48,NA
Burkina Faso,0,2020-02-07,-47,NaN
Burkina Faso,0,2020-02-08,-46,NaN
Burkina Faso,0,2020-02-09,-45,NaN
Burkina Faso,0,2020-02-10,-44,NaN
Burkina Faso,0,2020-02-11,-43,NaN
Burkina Faso,0,2020-02-12,-42,NaN
Burkina Faso,0,2020-02-13,-41,NaN
Burkina Faso,0,2020-02-14,-40,NaN
Burkina Faso,0,2020-02-15,-39,NaN
Burkina Faso,0,2020-02-16,-38,NaN
Burkina Faso,0,2020-02-17,-37,NaN
Burkina Faso,0,2020-02-18,-36,NaN
Burkina Faso,0,2020-02-19,-35,NaN
Burkina Faso,0,2020-02-20,-34,NaN
Burkina Faso,0,2020-02-21,-33,NaN
Burkina Faso,0,2020-02-22,-32,NaN
Burkina Faso,0,2020-02-23,-31,NaN
Burkina Faso,0,2020-02-24,-30,NaN
Burkina Faso,0,2020-02-25,-29,NaN
Burkina Faso,0,2020-02-26,-28,NaN
Burkina Faso,0,2020-02-27,-27,NaN
Burkina Faso,0,2020-02-28,-26,NaN
Burkina Faso,0,2020-02-29,-25,NaN
Burkina Faso,0,2020-03-01,-24,NaN
Burkina Faso,0,2020-03-02,-23,NaN
Burkina Faso,0,2020-03-03,-22,NaN
Burkina Faso,0,2020-03-04,-21,NaN
Burkina Faso,0,2020-03-05,-20,NaN
Burkina Faso,0,2020-03-06,-19,NaN
Burkina Faso,0,2020-03-07,-18,NaN
Burkina Faso,0,2020-03-08,-17,NaN
Burkina Faso,0,2020-03-09,-16,NaN
Burkina Faso,0,2020-03-10,-15,NaN
Burkina Faso,0,2020-03-11,-14,NaN
Burkina Faso,0,2020-03-12,-13,NaN
Burkina Faso,0,2020-03-13,-12,NaN
Burkina Faso,0,2020-03-14,-11,NaN
Burkina Faso,0,2020-03-15,-10,NaN
Burkina Faso,7,2020-03-16,-9,Inf
Burkina Faso,20,2020-03-17,-8,2.857142857142857
Burkina Faso,27,2020-03-18,-7,1.35
Burkina Faso,27,2020-03-19,-6,1
Burkina Faso,40,2020-03-20,-5,1.4814814814814814
Burkina Faso,40,2020-03-21,-4,1
Burkina Faso,64,2020-03-22,-3,1.6
Burkina Faso,99,2020-03-23,-2,1.546875
Burkina Faso,99,2020-03-24,-1,1
Burkina Faso,114,2020-03-25,0,1.1515151515151516
Burkina Faso,146,2020-03-26,1,1.280701754385965
Burkina Faso,152,2020-03-27,2,1.0410958904109588
Cambodia,1,2020-02-06,-51,NA
Cambodia,1,2020-02-07,-50,1
Cambodia,1,2020-02-08,-49,1
Cambodia,1,2020-02-09,-48,1
Cambodia,1,2020-02-10,-47,1
Cambodia,1,2020-02-11,-46,1
Cambodia,1,2020-02-12,-45,1
Cambodia,1,2020-02-13,-44,1
Cambodia,1,2020-02-14,-43,1
Cambodia,1,2020-02-15,-42,1
Cambodia,1,2020-02-16,-41,1
Cambodia,1,2020-02-17,-40,1
Cambodia,1,2020-02-18,-39,1
Cambodia,1,2020-02-19,-38,1
Cambodia,1,2020-02-20,-37,1
Cambodia,1,2020-02-21,-36,1
Cambodia,1,2020-02-22,-35,1
Cambodia,1,2020-02-23,-34,1
Cambodia,1,2020-02-24,-33,1
Cambodia,1,2020-02-25,-32,1
Cambodia,1,2020-02-26,-31,1
Cambodia,1,2020-02-27,-30,1
Cambodia,1,2020-02-28,-29,1
Cambodia,1,2020-02-29,-28,1
Cambodia,1,2020-03-01,-27,1
Cambodia,1,2020-03-02,-26,1
Cambodia,1,2020-03-03,-25,1
Cambodia,1,2020-03-04,-24,1
Cambodia,1,2020-03-05,-23,1
Cambodia,1,2020-03-06,-22,1
Cambodia,2,2020-03-07,-21,2
Cambodia,2,2020-03-08,-20,1
Cambodia,2,2020-03-09,-19,1
Cambodia,2,2020-03-10,-18,1
Cambodia,3,2020-03-11,-17,1.5
Cambodia,3,2020-03-12,-16,1
Cambodia,5,2020-03-13,-15,1.6666666666666667
Cambodia,5,2020-03-14,-14,1
Cambodia,7,2020-03-15,-13,1.4
Cambodia,12,2020-03-16,-12,1.7142857142857142
Cambodia,33,2020-03-17,-11,2.75
Cambodia,33,2020-03-18,-10,1
Cambodia,37,2020-03-19,-9,1.121212121212121
Cambodia,47,2020-03-20,-8,1.2702702702702702
Cambodia,51,2020-03-21,-7,1.0851063829787233
Cambodia,51,2020-03-22,-6,1
Cambodia,86,2020-03-23,-5,1.6862745098039216
Cambodia,87,2020-03-24,-4,1.0116279069767442
Cambodia,93,2020-03-25,-3,1.0689655172413792
Cambodia,93,2020-03-26,-2,1
Cambodia,98,2020-03-27,-1,1.053763440860215
Cameroon,0,2020-02-06,-52,NA
Cameroon,0,2020-02-07,-51,NaN
Cameroon,0,2020-02-08,-50,NaN
Cameroon,0,2020-02-09,-49,NaN
Cameroon,0,2020-02-10,-48,NaN
Cameroon,0,2020-02-11,-47,NaN
Cameroon,0,2020-02-12,-46,NaN
Cameroon,0,2020-02-13,-45,NaN
Cameroon,0,2020-02-14,-44,NaN
Cameroon,0,2020-02-15,-43,NaN
Cameroon,0,2020-02-16,-42,NaN
Cameroon,0,2020-02-17,-41,NaN
Cameroon,0,2020-02-18,-40,NaN
Cameroon,0,2020-02-19,-39,NaN
Cameroon,0,2020-02-20,-38,NaN
Cameroon,0,2020-02-21,-37,NaN
Cameroon,0,2020-02-22,-36,NaN
Cameroon,0,2020-02-23,-35,NaN
Cameroon,0,2020-02-24,-34,NaN
Cameroon,0,2020-02-25,-33,NaN
Cameroon,0,2020-02-26,-32,NaN
Cameroon,0,2020-02-27,-31,NaN
Cameroon,0,2020-02-28,-30,NaN
Cameroon,0,2020-02-29,-29,NaN
Cameroon,0,2020-03-01,-28,NaN
Cameroon,0,2020-03-02,-27,NaN
Cameroon,0,2020-03-03,-26,NaN
Cameroon,0,2020-03-04,-25,NaN
Cameroon,0,2020-03-05,-24,NaN
Cameroon,1,2020-03-06,-23,Inf
Cameroon,2,2020-03-07,-22,2
Cameroon,2,2020-03-08,-21,1
Cameroon,2,2020-03-09,-20,1
Cameroon,2,2020-03-10,-19,1
Cameroon,2,2020-03-11,-18,1
Cameroon,2,2020-03-12,-17,1
Cameroon,2,2020-03-13,-16,1
Cameroon,2,2020-03-14,-15,1
Cameroon,2,2020-03-15,-14,1
Cameroon,5,2020-03-16,-13,2.5
Cameroon,5,2020-03-17,-12,1
Cameroon,10,2020-03-18,-11,2
Cameroon,11,2020-03-19,-10,1.1
Cameroon,21,2020-03-20,-9,1.9090909090909092
Cameroon,27,2020-03-21,-8,1.2857142857142858
Cameroon,40,2020-03-22,-7,1.4814814814814814
Cameroon,56,2020-03-23,-6,1.4
Cameroon,66,2020-03-24,-5,1.1785714285714286
Cameroon,70,2020-03-25,-4,1.0606060606060606
Cameroon,70,2020-03-26,-3,1
Cameroon,88,2020-03-27,-2,1.2571428571428571
Cameroon,94,2020-03-28,-1,1.0681818181818181
Canada,7,2020-02-06,-34,NA
Canada,7,2020-02-07,-33,1
Canada,7,2020-02-08,-32,1
Canada,7,2020-02-09,-31,1
Canada,7,2020-02-10,-30,1
Canada,7,2020-02-11,-29,1
Canada,7,2020-02-12,-28,1
Canada,7,2020-02-13,-27,1
Canada,8,2020-02-14,-26,1.1428571428571428
Canada,8,2020-02-15,-25,1
Canada,8,2020-02-16,-24,1
Canada,8,2020-02-17,-23,1
Canada,8,2020-02-18,-22,1
Canada,8,2020-02-19,-21,1
Canada,9,2020-02-20,-20,1.125
Canada,9,2020-02-21,-19,1
Canada,9,2020-02-22,-18,1
Canada,10,2020-02-23,-17,1.1111111111111112
Canada,11,2020-02-24,-16,1.1
Canada,11,2020-02-25,-15,1
Canada,12,2020-02-26,-14,1.0909090909090908
Canada,14,2020-02-27,-13,1.1666666666666667
Canada,16,2020-02-28,-12,1.1428571428571428
Canada,20,2020-02-29,-11,1.25
Canada,24,2020-03-01,-10,1.2
Canada,27,2020-03-02,-9,1.125
Canada,27,2020-03-03,-8,1
Canada,33,2020-03-04,-7,1.2222222222222223
Canada,37,2020-03-05,-6,1.121212121212121
Canada,48,2020-03-06,-5,1.2972972972972974
Canada,60,2020-03-07,-4,1.25
Canada,64,2020-03-08,-3,1.0666666666666667
Canada,67,2020-03-09,-2,1.046875
Canada,72,2020-03-10,-1,1.0746268656716418
Canada,102,2020-03-11,0,1.4166666666666667
Canada,109,2020-03-12,1,1.0686274509803921
Canada,109,2020-03-13,2,1
Canada,247,2020-03-14,3,2.2660550458715596
Canada,247,2020-03-15,4,1
Canada,373,2020-03-16,5,1.5101214574898785
Canada,531,2020-03-17,6,1.4235924932975872
Canada,694,2020-03-18,7,1.3069679849340867
Canada,863,2020-03-19,8,1.2435158501440922
Canada,906,2020-03-20,9,1.0498261877172654
Canada,1141,2020-03-21,10,1.2593818984547462
Canada,1422,2020-03-22,11,1.2462751971954427
Canada,1459,2020-03-23,12,1.0260196905766525
Canada,2091,2020-03-24,13,1.433173406442769
Canada,3367,2020-03-25,14,1.6102343376374941
Canada,3886,2020-03-26,15,1.1541431541431542
Canada,4039,2020-03-27,16,1.03937210499228
Canada,5502,2020-03-28,17,1.3622183708838822
Chile,0,2020-02-06,-39,NA
Chile,0,2020-02-07,-38,NaN
Chile,0,2020-02-08,-37,NaN
Chile,0,2020-02-09,-36,NaN
Chile,0,2020-02-10,-35,NaN
Chile,0,2020-02-11,-34,NaN
Chile,0,2020-02-12,-33,NaN
Chile,0,2020-02-13,-32,NaN
Chile,0,2020-02-14,-31,NaN
Chile,0,2020-02-15,-30,NaN
Chile,0,2020-02-16,-29,NaN
Chile,0,2020-02-17,-28,NaN
Chile,0,2020-02-18,-27,NaN
Chile,0,2020-02-19,-26,NaN
Chile,0,2020-02-20,-25,NaN
Chile,0,2020-02-21,-24,NaN
Chile,0,2020-02-22,-23,NaN
Chile,0,2020-02-23,-22,NaN
Chile,0,2020-02-24,-21,NaN
Chile,0,2020-02-25,-20,NaN
Chile,0,2020-02-26,-19,NaN
Chile,0,2020-02-27,-18,NaN
Chile,0,2020-02-28,-17,NaN
Chile,0,2020-02-29,-16,NaN
Chile,0,2020-03-01,-15,NaN
Chile,0,2020-03-02,-14,NaN
Chile,0,2020-03-03,-13,NaN
Chile,1,2020-03-04,-12,Inf
Chile,3,2020-03-05,-11,3
Chile,5,2020-03-06,-10,1.6666666666666667
Chile,5,2020-03-07,-9,1
Chile,10,2020-03-08,-8,2
Chile,10,2020-03-09,-7,1
Chile,10,2020-03-10,-6,1
Chile,17,2020-03-11,-5,1.7
Chile,23,2020-03-12,-4,1.3529411764705883
Chile,33,2020-03-13,-3,1.434782608695652
Chile,33,2020-03-14,-2,1
Chile,61,2020-03-15,-1,1.8484848484848484
Chile,156,2020-03-16,0,2.557377049180328
Chile,201,2020-03-17,1,1.2884615384615385
Chile,238,2020-03-18,2,1.1840796019900497
Chile,238,2020-03-19,3,1
Chile,434,2020-03-20,4,1.8235294117647058
Chile,537,2020-03-21,5,1.237327188940092
Chile,632,2020-03-22,6,1.1769087523277468
Chile,746,2020-03-23,7,1.1803797468354431
Chile,746,2020-03-24,8,1
Chile,1142,2020-03-25,9,1.5308310991957104
Chile,1306,2020-03-26,10,1.1436077057793346
Chile,1306,2020-03-27,11,1
Chile,1909,2020-03-28,12,1.4617151607963246
Colombia,0,2020-02-06,-42,NA
Colombia,0,2020-02-07,-41,NaN
Colombia,0,2020-02-08,-40,NaN
Colombia,0,2020-02-09,-39,NaN
Colombia,0,2020-02-10,-38,NaN
Colombia,0,2020-02-11,-37,NaN
Colombia,0,2020-02-12,-36,NaN
Colombia,0,2020-02-13,-35,NaN
Colombia,0,2020-02-14,-34,NaN
Colombia,0,2020-02-15,-33,NaN
Colombia,0,2020-02-16,-32,NaN
Colombia,0,2020-02-17,-31,NaN
Colombia,0,2020-02-18,-30,NaN
Colombia,0,2020-02-19,-29,NaN
Colombia,0,2020-02-20,-28,NaN
Colombia,0,2020-02-21,-27,NaN
Colombia,0,2020-02-22,-26,NaN
Colombia,0,2020-02-23,-25,NaN
Colombia,0,2020-02-24,-24,NaN
Colombia,0,2020-02-25,-23,NaN
Colombia,0,2020-02-26,-22,NaN
Colombia,0,2020-02-27,-21,NaN
Colombia,0,2020-02-28,-20,NaN
Colombia,0,2020-02-29,-19,NaN
Colombia,0,2020-03-01,-18,NaN
Colombia,0,2020-03-02,-17,NaN
Colombia,0,2020-03-03,-16,NaN
Colombia,0,2020-03-04,-15,NaN
Colombia,0,2020-03-05,-14,NaN
Colombia,1,2020-03-06,-13,Inf
Colombia,1,2020-03-07,-12,1
Colombia,1,2020-03-08,-11,1
Colombia,1,2020-03-09,-10,1
Colombia,3,2020-03-10,-9,3
Colombia,9,2020-03-11,-8,3
Colombia,9,2020-03-12,-7,1
Colombia,9,2020-03-13,-6,1
Colombia,9,2020-03-14,-5,1
Colombia,24,2020-03-15,-4,2.6666666666666665
Colombia,45,2020-03-16,-3,1.875
Colombia,57,2020-03-17,-2,1.2666666666666666
Colombia,75,2020-03-18,-1,1.3157894736842106
Colombia,102,2020-03-19,0,1.36
Colombia,128,2020-03-20,1,1.2549019607843137
Colombia,158,2020-03-21,2,1.234375
Colombia,210,2020-03-22,3,1.3291139240506329
Colombia,277,2020-03-23,4,1.319047619047619
Colombia,306,2020-03-24,5,1.1046931407942238
Colombia,378,2020-03-25,6,1.2352941176470589
Colombia,470,2020-03-26,7,1.2433862433862435
Colombia,491,2020-03-27,8,1.0446808510638297
Colombia,608,2020-03-28,9,1.2382892057026476
Costa Rica,0,2020-02-06,-44,NA
Costa Rica,0,2020-02-07,-43,NaN
Costa Rica,0,2020-02-08,-42,NaN
Costa Rica,0,2020-02-09,-41,NaN
Costa Rica,0,2020-02-10,-40,NaN
Costa Rica,0,2020-02-11,-39,NaN
Costa Rica,0,2020-02-12,-38,NaN
Costa Rica,0,2020-02-13,-37,NaN
Costa Rica,0,2020-02-14,-36,NaN
Costa Rica,0,2020-02-15,-35,NaN
Costa Rica,0,2020-02-16,-34,NaN
Costa Rica,0,2020-02-17,-33,NaN
Costa Rica,0,2020-02-18,-32,NaN
Costa Rica,0,2020-02-19,-31,NaN
Costa Rica,0,2020-02-20,-30,NaN
Costa Rica,0,2020-02-21,-29,NaN
Costa Rica,0,2020-02-22,-28,NaN
Costa Rica,0,2020-02-23,-27,NaN
Costa Rica,0,2020-02-24,-26,NaN
Costa Rica,0,2020-02-25,-25,NaN
Costa Rica,0,2020-02-26,-24,NaN
Costa Rica,0,2020-02-27,-23,NaN
Costa Rica,0,2020-02-28,-22,NaN
Costa Rica,0,2020-02-29,-21,NaN
